uniqueID,siteID,year,replicate,grazing.compare,last.grazed,grazing.estimate,grazing.value,Taxa,Genus,Species,Status,Estimate,Stat,Value,Smaller taxonomic rank,Pollution tolerance value,Functional feeding group,Habit
2662,2,2002,,grazed,0.00,cattle/ha,1.04,Arthropoda,Ptilostomis,,,percent occurrence,N,23,Insecta,,Shredder,Climber
2662,3,2002,,grazed,0.00,cattle/ha,1.54,Arthropoda,Ptilostomis,,,percent occurrence,N,23,Insecta,,Shredder,Climber
2662,4,2002,,grazed,0.00,cattle/ha,2.13,Arthropoda,Ptilostomis,,,percent occurrence,N,22,Insecta,,Shredder,Climber
2662,5,2002,,grazed,0.00,cattle/ha,2.85,Arthropoda,Ptilostomis,,,percent occurrence,N,23,Insecta,,Shredder,Climber
2662,1,2002,,ungrazed,12-15,cattle/ha,0,Arthropoda,Polycentropus,,,percent occurrence,N,24,Insecta,,Predator,Clinger
2662,2,2002,,grazed,0.00,cattle/ha,1.04,Arthropoda,Polycentropus,,,percent occurrence,N,23,Insecta,,Predator,Clinger
2662,3,2002,,grazed,0.00,cattle/ha,1.54,Arthropoda,Polycentropus,,,percent occurrence,N,23,Insecta,,Predator,Clinger
2662,4,2002,,grazed,0.00,cattle/ha,2.13,Arthropoda,Polycentropus,,,percent occurrence,N,22,Insecta,,Predator,Clinger
2662,5,2002,,grazed,0.00,cattle/ha,2.85,Arthropoda,Polycentropus,,,percent occurrence,N,23,Insecta,,Predator,Clinger
2662,1,2002,,ungrazed,12-15,cattle/ha,0,Arthropoda,Lype,diversa,,percent occurrence,N,24,Insecta,,Scraper,Clinger
2662,2,2002,,grazed,0.00,cattle/ha,1.04,Arthropoda,Lype,diversa,,percent occurrence,N,23,Insecta,,Scraper,Clinger
2662,3,2002,,grazed,0.00,cattle/ha,1.54,Arthropoda,Lype,diversa,,percent occurrence,N,23,Insecta,,Scraper,Clinger
2662,4,2002,,grazed,0.00,cattle/ha,2.13,Arthropoda,Lype,diversa,,percent occurrence,N,22,Insecta,,Scraper,Clinger
2662,5,2002,,grazed,0.00,cattle/ha,2.85,Arthropoda,Lype,diversa,,percent occurrence,N,23,Insecta,,Scraper,Clinger
2662,1,2002,,ungrazed,12-15,cattle/ha,0,Arthropoda,Rhyacophila,,,percent occurrence,N,24,Insecta,Sensitive,Predator,Crawler
2662,2,2002,,grazed,0.00,cattle/ha,1.04,Arthropoda,Rhyacophila,,,percent occurrence,N,23,Insecta,Sensitive,Predator,Crawler
2662,3,2002,,grazed,0.00,cattle/ha,1.54,Arthropoda,Rhyacophila,,,percent occurrence,N,23,Insecta,Sensitive,Predator,Crawler
2662,4,2002,,grazed,0.00,cattle/ha,2.13,Arthropoda,Rhyacophila,,,percent occurrence,N,22,Insecta,Sensitive,Predator,Crawler
2662,5,2002,,grazed,0.00,cattle/ha,2.85,Arthropoda,Rhyacophila,,,percent occurrence,N,23,Insecta,Sensitive,Predator,Crawler
2662,1,2002,,ungrazed,12-15,cattle/ha,0,Arthropoda,Agarodes,,,percent occurrence,N,24,Insecta,Sensitive,Shredder,Sprawler
2662,2,2002,,grazed,0.00,cattle/ha,1.04,Arthropoda,Agarodes,,,percent occurrence,N,23,Insecta,Sensitive,Shredder,Sprawler
2662,3,2002,,grazed,0.00,cattle/ha,1.54,Arthropoda,Agarodes,,,percent occurrence,N,23,Insecta,Sensitive,Shredder,Sprawler
2662,4,2002,,grazed,0.00,cattle/ha,2.13,Arthropoda,Agarodes,,,percent occurrence,N,22,Insecta,Sensitive,Shredder,Sprawler
2662,5,2002,,grazed,0.00,cattle/ha,2.85,Arthropoda,Agarodes,,,percent occurrence,N,23,Insecta,Sensitive,Shredder,Sprawler
2662,1,2002,,ungrazed,12-15,cattle/ha,0,Arthropoda,Fattigia,pele,,percent occurrence,N,24,Insecta,Sensitive,Shredder,Sprawler
2662,2,2002,,grazed,0.00,cattle/ha,1.04,Arthropoda,Fattigia,pele,,percent occurrence,N,23,Insecta,Sensitive,Shredder,Sprawler
2662,3,2002,,grazed,0.00,cattle/ha,1.54,Arthropoda,Fattigia,pele,,percent occurrence,N,23,Insecta,Sensitive,Shredder,Sprawler
2662,4,2002,,grazed,0.00,cattle/ha,2.13,Arthropoda,Fattigia,pele,,percent occurrence,N,22,Insecta,Sensitive,Shredder,Sprawler
2662,5,2002,,grazed,0.00,cattle/ha,2.85,Arthropoda,Fattigia,pele,,percent occurrence,N,23,Insecta,Sensitive,Shredder,Sprawler
2662,1,2002,,ungrazed,12-15,cattle/ha,0,Arthropoda,Neophylax,,,percent occurrence,N,24,Insecta,Sensitive,Scraper,Clinger
2662,2,2002,,grazed,0.00,cattle/ha,1.04,Arthropoda,Neophylax,,,percent occurrence,N,23,Insecta,Sensitive,Scraper,Clinger
2662,3,2002,,grazed,0.00,cattle/ha,1.54,Arthropoda,Neophylax,,,percent occurrence,N,23,Insecta,Sensitive,Scraper,Clinger
2662,4,2002,,grazed,0.00,cattle/ha,2.13,Arthropoda,Neophylax,,,percent occurrence,N,22,Insecta,Sensitive,Scraper,Clinger
2662,5,2002,,grazed,0.00,cattle/ha,2.85,Arthropoda,Neophylax,,,percent occurrence,N,23,Insecta,Sensitive,Scraper,Clinger
2662,1,2002,,ungrazed,12-15,cattle/ha,0,Arthropoda,Helichus,,,percent occurrence,N,24,Insecta,,Scraper,Clinger
2662,2,2002,,grazed,0.00,cattle/ha,1.04,Arthropoda,Helichus,,,percent occurrence,N,23,Insecta,,Scraper,Clinger
2662,3,2002,,grazed,0.00,cattle/ha,1.54,Arthropoda,Helichus,,,percent occurrence,N,23,Insecta,,Scraper,Clinger
2662,4,2002,,grazed,0.00,cattle/ha,2.13,Arthropoda,Helichus,,,percent occurrence,N,22,Insecta,,Scraper,Clinger
2662,5,2002,,grazed,0.00,cattle/ha,2.85,Arthropoda,Helichus,,,percent occurrence,N,23,Insecta,,Scraper,Clinger
2662,1,2002,,ungrazed,12-15,cattle/ha,0,Arthropoda,Dubiraphia,,,percent occurrence,N,24,Insecta,,Scraper,Clinger
2662,2,2002,,grazed,0.00,cattle/ha,1.04,Arthropoda,Dubiraphia,,,percent occurrence,N,23,Insecta,,Scraper,Clinger
2662,3,2002,,grazed,0.00,cattle/ha,1.54,Arthropoda,Dubiraphia,,,percent occurrence,N,23,Insecta,,Scraper,Clinger
2662,4,2002,,grazed,0.00,cattle/ha,2.13,Arthropoda,Dubiraphia,,,percent occurrence,N,22,Insecta,,Scraper,Clinger
2662,5,2002,,grazed,0.00,cattle/ha,2.85,Arthropoda,Dubiraphia,,,percent occurrence,N,23,Insecta,,Scraper,Clinger
2662,1,2002,,ungrazed,12-15,cattle/ha,0,Arthropoda,Optioservus,,,percent occurrence,N,24,Insecta,,Scraper,Clinger
2662,2,2002,,grazed,0.00,cattle/ha,1.04,Arthropoda,Optioservus,,,percent occurrence,N,23,Insecta,,Scraper,Clinger
2662,3,2002,,grazed,0.00,cattle/ha,1.54,Arthropoda,Optioservus,,,percent occurrence,N,23,Insecta,,Scraper,Clinger
2662,4,2002,,grazed,0.00,cattle/ha,2.13,Arthropoda,Optioservus,,,percent occurrence,N,22,Insecta,,Scraper,Clinger
2662,5,2002,,grazed,0.00,cattle/ha,2.85,Arthropoda,Optioservus,,,percent occurrence,N,23,Insecta,,Scraper,Clinger
2662,1,2002,,ungrazed,12-15,cattle/ha,0,Arthropoda,Oulimnius,latiusculus,,percent occurrence,N,24,Insecta,Sensitive,Scraper,Clinger
2662,2,2002,,grazed,0.00,cattle/ha,1.04,Arthropoda,Oulimnius,latiusculus,,percent occurrence,N,23,Insecta,Sensitive,Scraper,Clinger
2662,3,2002,,grazed,0.00,cattle/ha,1.54,Arthropoda,Oulimnius,latiusculus,,percent occurrence,N,23,Insecta,Sensitive,Scraper,Clinger
2662,4,2002,,grazed,0.00,cattle/ha,2.13,Arthropoda,Oulimnius,latiusculus,,percent occurrence,N,22,Insecta,Sensitive,Scraper,Clinger
2662,5,2002,,grazed,0.00,cattle/ha,2.85,Arthropoda,Oulimnius,latiusculus,,percent occurrence,N,23,Insecta,Sensitive,Scraper,Clinger
2662,1,2002,,ungrazed,12-15,cattle/ha,0,Arthropoda,Promoresia,,,percent occurrence,N,24,Insecta,Sensitive,Scraper,Clinger
2662,2,2002,,grazed,0.00,cattle/ha,1.04,Arthropoda,Promoresia,,,percent occurrence,N,23,Insecta,Sensitive,Scraper,Clinger
2662,3,2002,,grazed,0.00,cattle/ha,1.54,Arthropoda,Promoresia,,,percent occurrence,N,23,Insecta,Sensitive,Scraper,Clinger
2662,4,2002,,grazed,0.00,cattle/ha,2.13,Arthropoda,Promoresia,,,percent occurrence,N,22,Insecta,Sensitive,Scraper,Clinger
2662,5,2002,,grazed,0.00,cattle/ha,2.85,Arthropoda,Promoresia,,,percent occurrence,N,23,Insecta,Sensitive,Scraper,Clinger
2662,1,2002,,ungrazed,12-15,cattle/ha,0,Arthropoda,Stenelmis,,,percent occurrence,N,24,Insecta,,Scraper,Clinger
2662,2,2002,,grazed,0.00,cattle/ha,1.04,Arthropoda,Stenelmis,,,percent occurrence,N,23,Insecta,,Scraper,Clinger
2662,3,2002,,grazed,0.00,cattle/ha,1.54,Arthropoda,Stenelmis,,,percent occurrence,N,23,Insecta,,Scraper,Clinger
2662,4,2002,,grazed,0.00,cattle/ha,2.13,Arthropoda,Stenelmis,,,percent occurrence,N,22,Insecta,,Scraper,Clinger
2662,5,2002,,grazed,0.00,cattle/ha,2.85,Arthropoda,Stenelmis,,,percent occurrence,N,23,Insecta,,Scraper,Clinger
2662,1,2002,,ungrazed,12-15,cattle/ha,0,Arthropoda,Tropisternus,,,percent occurrence,N,24,Insecta,,Predator,Generalist
2662,2,2002,,grazed,0.00,cattle/ha,1.04,Arthropoda,Tropisternus,,,percent occurrence,N,23,Insecta,,Predator,Generalist
2662,3,2002,,grazed,0.00,cattle/ha,1.54,Arthropoda,Tropisternus,,,percent occurrence,N,23,Insecta,,Predator,Generalist
2662,4,2002,,grazed,0.00,cattle/ha,2.13,Arthropoda,Tropisternus,,,percent occurrence,N,22,Insecta,,Predator,Generalist
2662,5,2002,,grazed,0.00,cattle/ha,2.85,Arthropoda,Tropisternus,,,percent occurrence,N,23,Insecta,,Predator,Generalist
2662,1,2002,,ungrazed,12-15,cattle/ha,0,Arthropoda,Psephenus,herricki,,percent occurrence,N,24,Insecta,,Scraper,Clinger
2662,2,2002,,grazed,0.00,cattle/ha,1.04,Arthropoda,Psephenus,herricki,,percent occurrence,N,23,Insecta,,Scraper,Clinger
2662,3,2002,,grazed,0.00,cattle/ha,1.54,Arthropoda,Psephenus,herricki,,percent occurrence,N,23,Insecta,,Scraper,Clinger
2662,4,2002,,grazed,0.00,cattle/ha,2.13,Arthropoda,Psephenus,herricki,,percent occurrence,N,22,Insecta,,Scraper,Clinger
2662,5,2002,,grazed,0.00,cattle/ha,2.85,Arthropoda,Psephenus,herricki,,percent occurrence,N,23,Insecta,,Scraper,Clinger
2662,1,2002,,ungrazed,12-15,cattle/ha,0,Arthropoda,Ectopria,,,percent occurrence,N,24,Insecta,,Scraper,Clinger
2662,2,2002,,grazed,0.00,cattle/ha,1.04,Arthropoda,Ectopria,,,percent occurrence,N,23,Insecta,,Scraper,Clinger
2662,3,2002,,grazed,0.00,cattle/ha,1.54,Arthropoda,Ectopria,,,percent occurrence,N,23,Insecta,,Scraper,Clinger
2662,4,2002,,grazed,0.00,cattle/ha,2.13,Arthropoda,Ectopria,,,percent occurrence,N,22,Insecta,,Scraper,Clinger
2662,5,2002,,grazed,0.00,cattle/ha,2.85,Arthropoda,Ectopria,,,percent occurrence,N,23,Insecta,,Scraper,Clinger
2662,1,2002,,ungrazed,12-15,cattle/ha,0,Arthropoda,Anchytarsus,,,percent occurrence,N,24,Insecta,,Shredder,Clinger
2662,2,2002,,grazed,0.00,cattle/ha,1.04,Arthropoda,Anchytarsus,,,percent occurrence,N,23,Insecta,,Shredder,Clinger
2662,3,2002,,grazed,0.00,cattle/ha,1.54,Arthropoda,Anchytarsus,,,percent occurrence,N,23,Insecta,,Shredder,Clinger
2662,4,2002,,grazed,0.00,cattle/ha,2.13,Arthropoda,Anchytarsus,,,percent occurrence,N,22,Insecta,,Shredder,Clinger
2662,5,2002,,grazed,0.00,cattle/ha,2.85,Arthropoda,Anchytarsus,,,percent occurrence,N,23,Insecta,,Shredder,Clinger
2662,1,2002,,ungrazed,12-15,cattle/ha,0,Arthropoda,Blepharicera,,,percent occurrence,N,24,Insecta,Sensitive,Scraper,Clinger
2662,2,2002,,grazed,0.00,cattle/ha,1.04,Arthropoda,Blepharicera,,,percent occurrence,N,23,Insecta,Sensitive,Scraper,Clinger
2662,3,2002,,grazed,0.00,cattle/ha,1.54,Arthropoda,Blepharicera,,,percent occurrence,N,23,Insecta,Sensitive,Scraper,Clinger
2662,4,2002,,grazed,0.00,cattle/ha,2.13,Arthropoda,Blepharicera,,,percent occurrence,N,22,Insecta,Sensitive,Scraper,Clinger
2662,5,2002,,grazed,0.00,cattle/ha,2.85,Arthropoda,Blepharicera,,,percent occurrence,N,23,Insecta,Sensitive,Scraper,Clinger
2662,1,2002,,ungrazed,12-15,cattle/ha,0,Arthropoda,,,,percent occurrence,N,24,Insecta,,,
2662,2,2002,,grazed,0.00,cattle/ha,1.04,Arthropoda,,,,percent occurrence,N,23,Insecta,,,
2662,3,2002,,grazed,0.00,cattle/ha,1.54,Arthropoda,,,,percent occurrence,N,23,Insecta,,,
2662,4,2002,,grazed,0.00,cattle/ha,2.13,Arthropoda,,,,percent occurrence,N,22,Insecta,,,
2662,5,2002,,grazed,0.00,cattle/ha,2.85,Arthropoda,,,,percent occurrence,N,23,Insecta,,,
2662,1,2002,,ungrazed,12-15,cattle/ha,0,Arthropoda,,,,percent occurrence,N,24,Insecta,,,
2662,2,2002,,grazed,0.00,cattle/ha,1.04,Arthropoda,,,,percent occurrence,N,23,Insecta,,,
2662,3,2002,,grazed,0.00,cattle/ha,1.54,Arthropoda,,,,percent occurrence,N,23,Insecta,,,
2662,4,2002,,grazed,0.00,cattle/ha,2.13,Arthropoda,,,,percent occurrence,N,22,Insecta,,,
2662,5,2002,,grazed,0.00,cattle/ha,2.85,Arthropoda,,,,percent occurrence,N,23,Insecta,,,
2662,1,2002,,ungrazed,12-15,cattle/ha,0,Arthropoda,Dixa,,,percent occurrence,N,24,Insecta,,Collector-Gatherer,Crawler
2662,2,2002,,grazed,0.00,cattle/ha,1.04,Arthropoda,Dixa,,,percent occurrence,N,23,Insecta,,Collector-Gatherer,Crawler
2662,3,2002,,grazed,0.00,cattle/ha,1.54,Arthropoda,Dixa,,,percent occurrence,N,23,Insecta,,Collector-Gatherer,Crawler
2662,4,2002,,grazed,0.00,cattle/ha,2.13,Arthropoda,Dixa,,,percent occurrence,N,22,Insecta,,Collector-Gatherer,Crawler
2662,5,2002,,grazed,0.00,cattle/ha,2.85,Arthropoda,Dixa,,,percent occurrence,N,23,Insecta,,Collector-Gatherer,Crawler
2662,1,2002,,ungrazed,12-15,cattle/ha,0,Arthropoda,,,,percent occurrence,N,24,Insecta,,Predator,Sprawler
2662,2,2002,,grazed,0.00,cattle/ha,1.04,Arthropoda,,,,percent occurrence,N,23,Insecta,,Predator,Sprawler
2662,3,2002,,grazed,0.00,cattle/ha,1.54,Arthropoda,,,,percent occurrence,N,23,Insecta,,Predator,Sprawler
2662,4,2002,,grazed,0.00,cattle/ha,2.13,Arthropoda,,,,percent occurrence,N,22,Insecta,,Predator,Sprawler
2662,5,2002,,grazed,0.00,cattle/ha,2.85,Arthropoda,,,,percent occurrence,N,23,Insecta,,Predator,Sprawler
2662,1,2002,,ungrazed,12-15,cattle/ha,0,Arthropoda,Hemerodromia,,,percent occurrence,N,24,Insecta,,Predator,Crawler
2662,2,2002,,grazed,0.00,cattle/ha,1.04,Arthropoda,Hemerodromia,,,percent occurrence,N,23,Insecta,,Predator,Crawler
2662,3,2002,,grazed,0.00,cattle/ha,1.54,Arthropoda,Hemerodromia,,,percent occurrence,N,23,Insecta,,Predator,Crawler
2662,4,2002,,grazed,0.00,cattle/ha,2.13,Arthropoda,Hemerodromia,,,percent occurrence,N,22,Insecta,,Predator,Crawler
2662,5,2002,,grazed,0.00,cattle/ha,2.85,Arthropoda,Hemerodromia,,,percent occurrence,N,23,Insecta,,Predator,Crawler
2662,1,2002,,ungrazed,12-15,cattle/ha,0,Arthropoda,Oreogeton,,,percent occurrence,N,24,Insecta,,Predator,Sprawler
2662,2,2002,,grazed,0.00,cattle/ha,1.04,Arthropoda,Oreogeton,,,percent occurrence,N,23,Insecta,,Predator,Sprawler
2662,3,2002,,grazed,0.00,cattle/ha,1.54,Arthropoda,Oreogeton,,,percent occurrence,N,23,Insecta,,Predator,Sprawler
2662,4,2002,,grazed,0.00,cattle/ha,2.13,Arthropoda,Oreogeton,,,percent occurrence,N,22,Insecta,,Predator,Sprawler
2662,5,2002,,grazed,0.00,cattle/ha,2.85,Arthropoda,Oreogeton,,,percent occurrence,N,23,Insecta,,Predator,Sprawler
2662,1,2002,,ungrazed,12-15,cattle/ha,0,Arthropoda,,,,percent occurrence,N,24,Insecta,,Collector-Gatherer,Sprawler
2662,2,2002,,grazed,0.00,cattle/ha,1.04,Arthropoda,,,,percent occurrence,N,23,Insecta,,Collector-Gatherer,Sprawler
2662,3,2002,,grazed,0.00,cattle/ha,1.54,Arthropoda,,,,percent occurrence,N,23,Insecta,,Collector-Gatherer,Sprawler
2662,4,2002,,grazed,0.00,cattle/ha,2.13,Arthropoda,,,,percent occurrence,N,22,Insecta,,Collector-Gatherer,Sprawler
2662,5,2002,,grazed,0.00,cattle/ha,2.85,Arthropoda,,,,percent occurrence,N,23,Insecta,,Collector-Gatherer,Sprawler
2662,1,2002,,ungrazed,12-15,cattle/ha,0,Arthropoda,Limnophora,,,percent occurrence,N,24,Insecta,Tolerant,Predator,Burrower
2662,2,2002,,grazed,0.00,cattle/ha,1.04,Arthropoda,Limnophora,,,percent occurrence,N,23,Insecta,Tolerant,Predator,Burrower
2662,3,2002,,grazed,0.00,cattle/ha,1.54,Arthropoda,Limnophora,,,percent occurrence,N,23,Insecta,Tolerant,Predator,Burrower
2662,4,2002,,grazed,0.00,cattle/ha,2.13,Arthropoda,Limnophora,,,percent occurrence,N,22,Insecta,Tolerant,Predator,Burrower
2662,5,2002,,grazed,0.00,cattle/ha,2.85,Arthropoda,Limnophora,,,percent occurrence,N,23,Insecta,Tolerant,Predator,Burrower
2662,1,2002,,ungrazed,12-15,cattle/ha,0,Arthropoda,Pericoma,,,percent occurrence,N,24,Insecta,Tolerant,Collector-Gatherer,Burrower
2662,2,2002,,grazed,0.00,cattle/ha,1.04,Arthropoda,Pericoma,,,percent occurrence,N,23,Insecta,Tolerant,Collector-Gatherer,Burrower
2662,3,2002,,grazed,0.00,cattle/ha,1.54,Arthropoda,Pericoma,,,percent occurrence,N,23,Insecta,Tolerant,Collector-Gatherer,Burrower
2662,4,2002,,grazed,0.00,cattle/ha,2.13,Arthropoda,Pericoma,,,percent occurrence,N,22,Insecta,Tolerant,Collector-Gatherer,Burrower
2662,5,2002,,grazed,0.00,cattle/ha,2.85,Arthropoda,Pericoma,,,percent occurrence,N,23,Insecta,Tolerant,Collector-Gatherer,Burrower
2662,1,2002,,ungrazed,12-15,cattle/ha,0,Arthropoda,Psychoda,,,percent occurrence,N,24,Insecta,Tolerant,Collector-Gatherer,Burrower
2662,2,2002,,grazed,0.00,cattle/ha,1.04,Arthropoda,,,,percent occurrence,N,23,Insecta,Tolerant,Collector-Gatherer,Burrower
2662,3,2002,,grazed,0.00,cattle/ha,1.54,Arthropoda,,,,percent occurrence,N,23,Insecta,Tolerant,Collector-Gatherer,Burrower
2662,4,2002,,grazed,0.00,cattle/ha,2.13,Arthropoda,,,,percent occurrence,N,22,Insecta,Tolerant,Collector-Gatherer,Burrower
2662,5,2002,,grazed,0.00,cattle/ha,2.85,Arthropoda,,,,percent occurrence,N,23,Insecta,Tolerant,Collector-Gatherer,Burrower
2662,1,2002,,ungrazed,12-15,cattle/ha,0,Arthropoda,,,,percent occurrence,N,24,Insecta,Tolerant,Predator,Sprawler
2662,2,2002,,grazed,0.00,cattle/ha,1.04,Arthropoda,,,,percent occurrence,N,23,Insecta,Tolerant,Predator,Sprawler
2662,3,2002,,grazed,0.00,cattle/ha,1.54,Arthropoda,,,,percent occurrence,N,23,Insecta,Tolerant,Predator,Sprawler
2662,4,2002,,grazed,0.00,cattle/ha,2.13,Arthropoda,,,,percent occurrence,N,22,Insecta,Tolerant,Predator,Sprawler
2662,5,2002,,grazed,0.00,cattle/ha,2.85,Arthropoda,,,,percent occurrence,N,23,Insecta,Tolerant,Predator,Sprawler
2662,1,2002,,ungrazed,12-15,cattle/ha,0,Arthropoda,Bittacomorpha,,,percent occurrence,N,24,Insecta,,Collector-Gatherer,Burrower
2662,2,2002,,grazed,0.00,cattle/ha,1.04,Arthropoda,Bittacomorpha,,,percent occurrence,N,23,Insecta,,Collector-Gatherer,Burrower
2662,3,2002,,grazed,0.00,cattle/ha,1.54,Arthropoda,Bittacomorpha,,,percent occurrence,N,23,Insecta,,Collector-Gatherer,Burrower
2662,4,2002,,grazed,0.00,cattle/ha,2.13,Arthropoda,Bittacomorpha,,,percent occurrence,N,22,Insecta,,Collector-Gatherer,Burrower
2662,5,2002,,grazed,0.00,cattle/ha,2.85,Arthropoda,Bittacomorpha,,,percent occurrence,N,23,Insecta,,Collector-Gatherer,Burrower
2662,1,2002,,ungrazed,12-15,cattle/ha,0,Arthropoda,Simulium,,,percent occurrence,N,24,Insecta,,Collector-Filterer,Clinger
2662,2,2002,,grazed,0.00,cattle/ha,1.04,Arthropoda,Simulium,,,percent occurrence,N,23,Insecta,,Collector-Filterer,Clinger
2662,3,2002,,grazed,0.00,cattle/ha,1.54,Arthropoda,Simulium,,,percent occurrence,N,23,Insecta,,Collector-Filterer,Clinger
2662,4,2002,,grazed,0.00,cattle/ha,2.13,Arthropoda,Simulium,,,percent occurrence,N,22,Insecta,,Collector-Filterer,Clinger
2662,5,2002,,grazed,0.00,cattle/ha,2.85,Arthropoda,Simulium,,,percent occurrence,N,23,Insecta,,Collector-Filterer,Clinger
2662,1,2002,,ungrazed,12-15,cattle/ha,0,Arthropoda,Prosimulium,,,percent occurrence,N,24,Insecta,,Collector-Filterer,Clinger
2662,2,2002,,grazed,0.00,cattle/ha,1.04,Arthropoda,Prosimulium,,,percent occurrence,N,23,Insecta,,Collector-Filterer,Clinger
2662,3,2002,,grazed,0.00,cattle/ha,1.54,Arthropoda,Prosimulium,,,percent occurrence,N,23,Insecta,,Collector-Filterer,Clinger
2662,4,2002,,grazed,0.00,cattle/ha,2.13,Arthropoda,Prosimulium,,,percent occurrence,N,22,Insecta,,Collector-Filterer,Clinger
2662,5,2002,,grazed,0.00,cattle/ha,2.85,Arthropoda,Prosimulium,,,percent occurrence,N,23,Insecta,,Collector-Filterer,Clinger
2662,1,2002,,ungrazed,12-15,cattle/ha,0,Arthropoda,Eristalis,,,percent occurrence,N,24,Insecta,Tolerant,,
2662,2,2002,,grazed,0.00,cattle/ha,1.04,Arthropoda,Eristalis,,,percent occurrence,N,23,Insecta,Tolerant,,
2662,3,2002,,grazed,0.00,cattle/ha,1.54,Arthropoda,Eristalis,,,percent occurrence,N,23,Insecta,Tolerant,,
2662,4,2002,,grazed,0.00,cattle/ha,2.13,Arthropoda,Eristalis,,,percent occurrence,N,22,Insecta,Tolerant,,
2662,5,2002,,grazed,0.00,cattle/ha,2.85,Arthropoda,Eristalis,,,percent occurrence,N,23,Insecta,Tolerant,,
2662,1,2002,,ungrazed,12-15,cattle/ha,0,Arthropoda,Chrysops,,,percent occurrence,N,24,Insecta,,Collector-Gatherer,Burrower
2662,2,2002,,grazed,0.00,cattle/ha,1.04,Arthropoda,Chrysops,,,percent occurrence,N,23,Insecta,,Collector-Gatherer,Burrower
2662,3,2002,,grazed,0.00,cattle/ha,1.54,Arthropoda,Chrysops,,,percent occurrence,N,23,Insecta,,Collector-Gatherer,Burrower
2662,4,2002,,grazed,0.00,cattle/ha,2.13,Arthropoda,Chrysops,,,percent occurrence,N,22,Insecta,,Collector-Gatherer,Burrower
2662,5,2002,,grazed,0.00,cattle/ha,2.85,Arthropoda,Chrysops,,,percent occurrence,N,23,Insecta,,Collector-Gatherer,Burrower
2662,1,2002,,ungrazed,12-15,cattle/ha,0,Arthropoda,Anotcha,,,percent occurrence,N,24,Insecta,,Collector-Gatherer,Clinger
2662,2,2002,,grazed,0.00,cattle/ha,1.04,Arthropoda,Anotcha,,,percent occurrence,N,23,Insecta,,Collector-Gatherer,Clinger
2662,3,2002,,grazed,0.00,cattle/ha,1.54,Arthropoda,Anotcha,,,percent occurrence,N,23,Insecta,,Collector-Gatherer,Clinger
2662,4,2002,,grazed,0.00,cattle/ha,2.13,Arthropoda,Anotcha,,,percent occurrence,N,22,Insecta,,Collector-Gatherer,Clinger
2662,5,2002,,grazed,0.00,cattle/ha,2.85,Arthropoda,Anotcha,,,percent occurrence,N,23,Insecta,,Collector-Gatherer,Clinger
2662,1,2002,,ungrazed,12-15,cattle/ha,0,Arthropoda,Dicranota,,,percent occurrence,N,24,Insecta,,Predator,Crawler
2662,2,2002,,grazed,0.00,cattle/ha,1.04,Arthropoda,Dicranota,,,percent occurrence,N,23,Insecta,,Predator,Crawler
2662,3,2002,,grazed,0.00,cattle/ha,1.54,Arthropoda,Dicranota,,,percent occurrence,N,23,Insecta,,Predator,Crawler
2662,4,2002,,grazed,0.00,cattle/ha,2.13,Arthropoda,Dicranota,,,percent occurrence,N,22,Insecta,,Predator,Crawler
2662,5,2002,,grazed,0.00,cattle/ha,2.85,Arthropoda,Dicranota,,,percent occurrence,N,23,Insecta,,Predator,Crawler
2662,1,2002,,ungrazed,12-15,cattle/ha,0,Arthropoda,Hexatoma,,,percent occurrence,N,24,Insecta,,Predator,Crawler
2662,2,2002,,grazed,0.00,cattle/ha,1.04,Arthropoda,Hexatoma,,,percent occurrence,N,23,Insecta,,Predator,Crawler
2662,3,2002,,grazed,0.00,cattle/ha,1.54,Arthropoda,Hexatoma,,,percent occurrence,N,23,Insecta,,Predator,Crawler
2662,4,2002,,grazed,0.00,cattle/ha,2.13,Arthropoda,Hexatoma,,,percent occurrence,N,22,Insecta,,Predator,Crawler
2662,5,2002,,grazed,0.00,cattle/ha,2.85,Arthropoda,Hexatoma,,,percent occurrence,N,23,Insecta,,Predator,Crawler
2662,1,2002,,ungrazed,12-15,cattle/ha,0,Arthropoda,Molophilus,,,percent occurrence,N,24,Insecta,,Collector-Gatherer,Burrower
2662,2,2002,,grazed,0.00,cattle/ha,1.04,Arthropoda,Molophilus,,,percent occurrence,N,23,Insecta,,Collector-Gatherer,Burrower
2662,3,2002,,grazed,0.00,cattle/ha,1.54,Arthropoda,Molophilus,,,percent occurrence,N,23,Insecta,,Collector-Gatherer,Burrower
2662,4,2002,,grazed,0.00,cattle/ha,2.13,Arthropoda,Molophilus,,,percent occurrence,N,22,Insecta,,Collector-Gatherer,Burrower
2662,5,2002,,grazed,0.00,cattle/ha,2.85,Arthropoda,Molophilus,,,percent occurrence,N,23,Insecta,,Collector-Gatherer,Burrower
2662,1,2002,,ungrazed,12-15,cattle/ha,0,Arthropoda,Ormosia,,,percent occurrence,N,24,Insecta,,Collector-Gatherer,Burrower
2662,2,2002,,grazed,0.00,cattle/ha,1.04,Arthropoda,Ormosia,,,percent occurrence,N,23,Insecta,,Collector-Gatherer,Burrower
2662,3,2002,,grazed,0.00,cattle/ha,1.54,Arthropoda,Ormosia,,,percent occurrence,N,23,Insecta,,Collector-Gatherer,Burrower
