uniqueID,siteID,year,replicate,grazing.compare,last.grazed (year),grazing.estimate,grazing.value,Taxa,Genus,Species,Status,Estimate,Stat,Value,Functional Group,Unit,,,,,
1304,3,2007; 2008,,grazed,0,animals/ha,14,nematode,Alaimus,NA,NA,abundance,mean,0.1,bacterivores,average/100g dry soil across 3 sampling dates,,,,,
1304,3,2007; 2008,,grazed,0,animals/ha,14,nematode,Aphelenchoides,NA,NA,abundance,mean,15.4,fungivores,average/100g dry soil across 3 sampling dates,,,,,
1304,3,2007; 2008,,grazed,0,animals/ha,14,nematode,Aphelenchus,NA,NA,abundance,mean,30.9,fungivores,average/100g dry soil across 3 sampling dates,,,,,
1304,3,2007; 2008,,grazed,0,animals/ha,14,nematode,Aprutides,NA,NA,abundance,mean,1.4,fungivores,average/100g dry soil across 3 sampling dates,,,,,
1304,3,2007; 2008,,grazed,0,animals/ha,14,nematode,Ditylenchus,NA,NA,abundance,mean,1.2,fungivores,average/100g dry soil across 3 sampling dates,,,,,
1304,3,2007; 2008,,grazed,0,animals/ha,14,nematode,Psilenchus,NA,NA,abundance,mean,2.3,fungivores,average/100g dry soil across 3 sampling dates,,,,,
1304,3,2007; 2008,,grazed,0,animals/ha,14,nematode,Ecphyadophora,NA,NA,abundance,mean,0.4,fungivores,average/100g dry soil across 3 sampling dates,,,,,
1304,3,2007; 2008,,grazed,0,animals/ha,14,nematode,Diptherophora,NA,NA,abundance,mean,0.2,fungivores,average/100g dry soil across 3 sampling dates,,,,,
1304,3,2007; 2008,,grazed,0,animals/ha,14,nematode,Tylencholaimus,NA,NA,abundance,mean,99.4,fungivores,average/100g dry soil across 3 sampling dates,,,,,
1304,3,2007; 2008,,grazed,0,animals/ha,14,nematode,Mononchus,NA,NA,abundance,mean,0.4,predatory,average/100g dry soil across 3 sampling dates,,,,,
1304,3,2007; 2008,,grazed,0,animals/ha,14,nematode,Mylonchulus,NA,NA,abundance,mean,3.4,predatory,average/100g dry soil across 3 sampling dates,,,,,
1304,3,2007; 2008,,grazed,0,animals/ha,14,nematode,Labronema,NA,NA,abundance,mean,0.3,predatory,average/100g dry soil across 3 sampling dates,,,,,
1304,3,2007; 2008,,grazed,0,animals/ha,14,nematode,Discolaimus,NA,NA,abundance,mean,0.2,predatory,average/100g dry soil across 3 sampling dates,,,,,
1304,3,2007; 2008,,grazed,0,animals/ha,14,nematode,Pungentus,NA,NA,abundance,mean,0.4,omnivores,average/100g dry soil across 3 sampling dates,,,,,
1304,3,2007; 2008,,grazed,0,animals/ha,14,nematode,Quadsianematidae,NA,NA,abundance,mean,0.8,omnivores,average/100g dry soil across 3 sampling dates,,,,,
1304,3,2007; 2008,,grazed,0,animals/ha,14,nematode,Eudorylaimus,NA,NA,abundance,mean,14.2,omnivores,average/100g dry soil across 3 sampling dates,,,,,
1304,3,2007; 2008,,grazed,0,animals/ha,14,nematode,Other dorylaimids,NA,NA,abundance,mean,2.4,omnivores,average/100g dry soil across 3 sampling dates,,,,,
1304,3,2007; 2008,,grazed,0,animals/ha,14,nematode,Mesodorylaimus,NA,NA,abundance,mean,6.4,omnivores,average/100g dry soil across 3 sampling dates,,,,,
1304,3,2007; 2008,,grazed,0,animals/ha,14,nematode,Aporcelaimidae,NA,NA,abundance,mean,0.8,omnivores,average/100g dry soil across 3 sampling dates,,,,,
1304,3,2007; 2008,,grazed,0,animals/ha,14,nematode,Dorylaimus,NA,NA,abundance,mean,0.6,omnivores,average/100g dry soil across 3 sampling dates,,,,,
1304,3,2007; 2008,,grazed,0,animals/ha,14,nematode,Prodorylaimus,NA,NA,abundance,mean,0.4,omnivores,average/100g dry soil across 3 sampling dates,,,,,
1304,3,2007; 2008,,grazed,0,animals/ha,14,nematode,Tylenchus,NA,NA,abundance,mean,114.3,plant-feeders/fungivores,average/100g dry soil across 3 sampling dates,,,,,
1304,3,2007; 2008,,grazed,0,animals/ha,14,nematode,Filenchus,NA,NA,abundance,mean,67.5,plant-feeders/fungivores,average/100g dry soil across 3 sampling dates,,,,,
1304,3,2007; 2008,,grazed,0,animals/ha,14,nematode,Paratylenchus,NA,NA,abundance,mean,2.9,plant-feeders/fungivores,average/100g dry soil across 3 sampling dates,,,,,
1304,3,2007; 2008,,grazed,0,animals/ha,14,nematode,Gracilacus,NA,NA,abundance,mean,3.1,plant-feeders/fungivores,average/100g dry soil across 3 sampling dates,,,,,
1304,3,2007; 2008,,grazed,0,animals/ha,14,nematode,Pratylenchus,NA,NA,abundance,mean,44.7,plant-feeders/fungivores,average/100g dry soil across 3 sampling dates,,,,,
1304,3,2007; 2008,,grazed,0,animals/ha,14,nematode,Hoplolaimus,NA,NA,abundance,mean,0.3,plant-feeders/fungivores,average/100g dry soil across 3 sampling dates,,,,,
1304,3,2007; 2008,,grazed,0,animals/ha,14,nematode,Helicotylenchus,NA,NA,abundance,mean,11.2,plant-feeders/fungivores,average/100g dry soil across 3 sampling dates,,,,,
1304,3,2007; 2008,,grazed,0,animals/ha,14,nematode,Tylenchorhynchus,NA,NA,abundance,mean,5.1,plant-feeders/fungivores,average/100g dry soil across 3 sampling dates,,,,,
1304,3,2007; 2008,,grazed,0,animals/ha,14,nematode,Hoplotylus,NA,NA,abundance,mean,0.4,plant-feeders/fungivores,average/100g dry soil across 3 sampling dates,,,,,
1304,3,2007; 2008,,grazed,0,animals/ha,14,nematode,Criconemoides,NA,NA,abundance,mean,0,plant-feeders/fungivores,average/100g dry soil across 3 sampling dates,,,,,
1304,3,2007; 2008,,grazed,0,animals/ha,14,nematode,Xiphinema,NA,NA,abundance,mean,0.3,plant-feeders/fungivores,average/100g dry soil across 3 sampling dates,,,,,
1304,4,2007; 2008,,ungrazed,unknown,animals/ha,0,nematode,Rhabditis,NA,NA,abundance,mean,13.1,bacterivores,average/100g dry soil across 3 sampling dates,,,,,
1304,4,2007; 2008,,ungrazed,unknown,animals/ha,0,nematode,Dauerlarvae,NA,NA,abundance,mean,10.3,bacterivores,average/100g dry soil across 3 sampling dates,,,,,
1304,4,2007; 2008,,ungrazed,unknown,animals/ha,0,nematode,Mesorhabditis,NA,NA,abundance,mean,1.7,bacterivores,average/100g dry soil across 3 sampling dates,,,,,
1304,4,2007; 2008,,ungrazed,unknown,animals/ha,0,nematode,Rhabdolaimus,NA,NA,abundance,mean,2.1,bacterivores,average/100g dry soil across 3 sampling dates,,,,,
1304,4,2007; 2008,,ungrazed,unknown,animals/ha,0,nematode,Panagrolaimus,NA,NA,abundance,mean,31,bacterivores,average/100g dry soil across 3 sampling dates,,,,,
1304,4,2007; 2008,,ungrazed,unknown,animals/ha,0,nematode,Monhystera,NA,NA,abundance,mean,8.6,bacterivores,average/100g dry soil across 3 sampling dates,,,,,
1304,4,2007; 2008,,ungrazed,unknown,animals/ha,0,nematode,Diplogasteroides,NA,NA,abundance,mean,0.3,bacterivores,average/100g dry soil across 3 sampling dates,,,,,
1304,4,2007; 2008,,ungrazed,unknown,animals/ha,0,nematode,Achromadora,NA,NA,abundance,mean,0,bacterivores,average/100g dry soil across 3 sampling dates,,,,,
1304,4,2007; 2008,,ungrazed,unknown,animals/ha,0,nematode,Acrobeloides,NA,NA,abundance,mean,84.1,bacterivores,average/100g dry soil across 3 sampling dates,,,,,
1304,4,2007; 2008,,ungrazed,unknown,animals/ha,0,nematode,Acrobeles,NA,NA,abundance,mean,0.3,bacterivores,average/100g dry soil across 3 sampling dates,,,,,
1304,4,2007; 2008,,ungrazed,unknown,animals/ha,0,nematode,Cephalobus,NA,NA,abundance,mean,6.2,bacterivores,average/100g dry soil across 3 sampling dates,,,,,
1304,4,2007; 2008,,ungrazed,unknown,animals/ha,0,nematode,Eucephalobus,NA,NA,abundance,mean,6.2,bacterivores,average/100g dry soil across 3 sampling dates,,,,,
1304,4,2007; 2008,,ungrazed,unknown,animals/ha,0,nematode,Chiloplacus,NA,NA,abundance,mean,1.4,bacterivores,average/100g dry soil across 3 sampling dates,,,,,
1304,4,2007; 2008,,ungrazed,unknown,animals/ha,0,nematode,Teratocephalus,NA,NA,abundance,mean,0.1,bacterivores,average/100g dry soil across 3 sampling dates,,,,,
1304,4,2007; 2008,,ungrazed,unknown,animals/ha,0,nematode,Plectus,NA,NA,abundance,mean,11.3,bacterivores,average/100g dry soil across 3 sampling dates,,,,,
1304,4,2007; 2008,,ungrazed,unknown,animals/ha,0,nematode,Wilsonema,NA,NA,abundance,mean,0.5,bacterivores,average/100g dry soil across 3 sampling dates,,,,,
1304,4,2007; 2008,,ungrazed,unknown,animals/ha,0,nematode,Prismatolaimus,NA,NA,abundance,mean,4.9,bacterivores,average/100g dry soil across 3 sampling dates,,,,,
1304,4,2007; 2008,,ungrazed,unknown,animals/ha,0,nematode,Alaimus,NA,NA,abundance,mean,0.1,bacterivores,average/100g dry soil across 3 sampling dates,,,,,
1304,4,2007; 2008,,ungrazed,unknown,animals/ha,0,nematode,Aphelenchoides,NA,NA,abundance,mean,32.4,fungivores,average/100g dry soil across 3 sampling dates,,,,,
1304,4,2007; 2008,,ungrazed,unknown,animals/ha,0,nematode,Aphelenchus,NA,NA,abundance,mean,22.5,fungivores,average/100g dry soil across 3 sampling dates,,,,,
1304,4,2007; 2008,,ungrazed,unknown,animals/ha,0,nematode,Aprutides,NA,NA,abundance,mean,1.3,fungivores,average/100g dry soil across 3 sampling dates,,,,,
1304,4,2007; 2008,,ungrazed,unknown,animals/ha,0,nematode,Ditylenchus,NA,NA,abundance,mean,14.6,fungivores,average/100g dry soil across 3 sampling dates,,,,,
1304,4,2007; 2008,,ungrazed,unknown,animals/ha,0,nematode,Psilenchus,NA,NA,abundance,mean,6.3,fungivores,average/100g dry soil across 3 sampling dates,,,,,
1304,4,2007; 2008,,ungrazed,unknown,animals/ha,0,nematode,Ecphyadophora,NA,NA,abundance,mean,0,fungivores,average/100g dry soil across 3 sampling dates,,,,,
1304,4,2007; 2008,,ungrazed,unknown,animals/ha,0,nematode,Diptherophora,NA,NA,abundance,mean,0.1,fungivores,average/100g dry soil across 3 sampling dates,,,,,
1304,4,2007; 2008,,ungrazed,unknown,animals/ha,0,nematode,Tylencholaimus,NA,NA,abundance,mean,24,fungivores,average/100g dry soil across 3 sampling dates,,,,,
1304,4,2007; 2008,,ungrazed,unknown,animals/ha,0,nematode,Mononchus,NA,NA,abundance,mean,0.3,predatory,average/100g dry soil across 3 sampling dates,,,,,
1304,4,2007; 2008,,ungrazed,unknown,animals/ha,0,nematode,Mylonchulus,NA,NA,abundance,mean,0.8,predatory,average/100g dry soil across 3 sampling dates,,,,,
1304,4,2007; 2008,,ungrazed,unknown,animals/ha,0,nematode,Labronema,NA,NA,abundance,mean,0.8,predatory,average/100g dry soil across 3 sampling dates,,,,,
1304,4,2007; 2008,,ungrazed,unknown,animals/ha,0,nematode,Discolaimus,NA,NA,abundance,mean,0.4,predatory,average/100g dry soil across 3 sampling dates,,,,,
1304,4,2007; 2008,,ungrazed,unknown,animals/ha,0,nematode,Pungentus,NA,NA,abundance,mean,0,omnivores,average/100g dry soil across 3 sampling dates,,,,,
1304,4,2007; 2008,,ungrazed,unknown,animals/ha,0,nematode,Quadsianematidae,NA,NA,abundance,mean,0.6,omnivores,average/100g dry soil across 3 sampling dates,,,,,
1304,4,2007; 2008,,ungrazed,unknown,animals/ha,0,nematode,Eudorylaimus,NA,NA,abundance,mean,5.6,omnivores,average/100g dry soil across 3 sampling dates,,,,,
1304,4,2007; 2008,,ungrazed,unknown,animals/ha,0,nematode,Other dorylaimids,NA,NA,abundance,mean,2.9,omnivores,average/100g dry soil across 3 sampling dates,,,,,
1304,4,2007; 2008,,ungrazed,unknown,animals/ha,0,nematode,Mesodorylaimus,NA,NA,abundance,mean,18.9,omnivores,average/100g dry soil across 3 sampling dates,,,,,
1304,4,2007; 2008,,ungrazed,unknown,animals/ha,0,nematode,Aporcelaimidae,NA,NA,abundance,mean,3.1,omnivores,average/100g dry soil across 3 sampling dates,,,,,
1304,4,2007; 2008,,ungrazed,unknown,animals/ha,0,nematode,Dorylaimus,NA,NA,abundance,mean,0.9,omnivores,average/100g dry soil across 3 sampling dates,,,,,
1304,4,2007; 2008,,ungrazed,unknown,animals/ha,0,nematode,Prodorylaimus,NA,NA,abundance,mean,1.4,omnivores,average/100g dry soil across 3 sampling dates,,,,,
1304,4,2007; 2008,,ungrazed,unknown,animals/ha,0,nematode,Tylenchus,NA,NA,abundance,mean,72.1,plant-feeders/fungivores,average/100g dry soil across 3 sampling dates,,,,,
1304,4,2007; 2008,,ungrazed,unknown,animals/ha,0,nematode,Filenchus,NA,NA,abundance,mean,60.8,plant-feeders/fungivores,average/100g dry soil across 3 sampling dates,,,,,
1304,4,2007; 2008,,ungrazed,unknown,animals/ha,0,nematode,Paratylenchus,NA,NA,abundance,mean,1.7,plant-feeders/fungivores,average/100g dry soil across 3 sampling dates,,,,,
1304,4,2007; 2008,,ungrazed,unknown,animals/ha,0,nematode,Gracilacus,NA,NA,abundance,mean,32.8,plant-feeders/fungivores,average/100g dry soil across 3 sampling dates,,,,,
1304,4,2007; 2008,,ungrazed,unknown,animals/ha,0,nematode,Pratylenchus,NA,NA,abundance,mean,106.6,plant-feeders/fungivores,average/100g dry soil across 3 sampling dates,,,,,
1304,4,2007; 2008,,ungrazed,unknown,animals/ha,0,nematode,Hoplolaimus,NA,NA,abundance,mean,0.6,plant-feeders/fungivores,average/100g dry soil across 3 sampling dates,,,,,
1304,4,2007; 2008,,ungrazed,unknown,animals/ha,0,nematode,Helicotylenchus,NA,NA,abundance,mean,28,plant-feeders/fungivores,average/100g dry soil across 3 sampling dates,,,,,
1304,4,2007; 2008,,ungrazed,unknown,animals/ha,0,nematode,Tylenchorhynchus,NA,NA,abundance,mean,8.6,plant-feeders/fungivores,average/100g dry soil across 3 sampling dates,,,,,
1304,4,2007; 2008,,ungrazed,unknown,animals/ha,0,nematode,Hoplotylus,NA,NA,abundance,mean,0.3,plant-feeders/fungivores,average/100g dry soil across 3 sampling dates,,,,,
1304,4,2007; 2008,,ungrazed,unknown,animals/ha,0,nematode,Criconemoides,NA,NA,abundance,mean,0,plant-feeders/fungivores,average/100g dry soil across 3 sampling dates,,,,,
1304,4,2007; 2008,,ungrazed,unknown,animals/ha,0,nematode,Xiphinema,NA,NA,abundance,mean,0.2,plant-feeders/fungivores,average/100g dry soil across 3 sampling dates,,,,,
1304,5,2007; 2008,,ungrazed,unknown,animals/ha,0,nematode,Rhabditis,NA,NA,abundance,mean,23,bacterivores,average/100g dry soil across 3 sampling dates,,,,,
1304,5,2007; 2008,,ungrazed,unknown,animals/ha,0,nematode,Dauerlarvae,NA,NA,abundance,mean,4.3,bacterivores,average/100g dry soil across 3 sampling dates,,,,,
1304,5,2007; 2008,,ungrazed,unknown,animals/ha,0,nematode,Mesorhabditis,NA,NA,abundance,mean,4.5,bacterivores,average/100g dry soil across 3 sampling dates,,,,,
1304,5,2007; 2008,,ungrazed,unknown,animals/ha,0,nematode,Rhabdolaimus,NA,NA,abundance,mean,1,bacterivores,average/100g dry soil across 3 sampling dates,,,,,
1304,5,2007; 2008,,ungrazed,unknown,animals/ha,0,nematode,Panagrolaimus,NA,NA,abundance,mean,50,bacterivores,average/100g dry soil across 3 sampling dates,,,,,
1304,5,2007; 2008,,ungrazed,unknown,animals/ha,0,nematode,Monhystera,NA,NA,abundance,mean,2.1,bacterivores,average/100g dry soil across 3 sampling dates,,,,,
1304,5,2007; 2008,,ungrazed,unknown,animals/ha,0,nematode,Diplogasteroides,NA,NA,abundance,mean,4.2,bacterivores,average/100g dry soil across 3 sampling dates,,,,,
1304,5,2007; 2008,,ungrazed,unknown,animals/ha,0,nematode,Achromadora,NA,NA,abundance,mean,0,bacterivores,average/100g dry soil across 3 sampling dates,,,,,
1304,5,2007; 2008,,ungrazed,unknown,animals/ha,0,nematode,Acrobeloides,NA,NA,abundance,mean,52.4,bacterivores,average/100g dry soil across 3 sampling dates,,,,,
1304,5,2007; 2008,,ungrazed,unknown,animals/ha,0,nematode,Acrobeles,NA,NA,abundance,mean,0.2,bacterivores,average/100g dry soil across 3 sampling dates,,,,,
1304,5,2007; 2008,,ungrazed,unknown,animals/ha,0,nematode,Cephalobus,NA,NA,abundance,mean,9.5,bacterivores,average/100g dry soil across 3 sampling dates,,,,,
1304,5,2007; 2008,,ungrazed,unknown,animals/ha,0,nematode,Eucephalobus,NA,NA,abundance,mean,4.7,bacterivores,average/100g dry soil across 3 sampling dates,,,,,
1304,5,2007; 2008,,ungrazed,unknown,animals/ha,0,nematode,Chiloplacus,NA,NA,abundance,mean,0.5,bacterivores,average/100g dry soil across 3 sampling dates,,,,,
1304,5,2007; 2008,,ungrazed,unknown,animals/ha,0,nematode,Teratocephalus,NA,NA,abundance,mean,0.5,bacterivores,average/100g dry soil across 3 sampling dates,,,,,
1304,5,2007; 2008,,ungrazed,unknown,animals/ha,0,nematode,Plectus,NA,NA,abundance,mean,17.1,bacterivores,average/100g dry soil across 3 sampling dates,,,,,
1304,5,2007; 2008,,ungrazed,unknown,animals/ha,0,nematode,Wilsonema,NA,NA,abundance,mean,0.1,bacterivores,average/100g dry soil across 3 sampling dates,,,,,
1304,5,2007; 2008,,ungrazed,unknown,animals/ha,0,nematode,Prismatolaimus,NA,NA,abundance,mean,0.8,bacterivores,average/100g dry soil across 3 sampling dates,,,,,
1304,5,2007; 2008,,ungrazed,unknown,animals/ha,0,nematode,Alaimus,NA,NA,abundance,mean,0,bacterivores,average/100g dry soil across 3 sampling dates,,,,,
1304,5,2007; 2008,,ungrazed,unknown,animals/ha,0,nematode,Aphelenchoides,NA,NA,abundance,mean,55.5,fungivores,average/100g dry soil across 3 sampling dates,,,,,
1304,5,2007; 2008,,ungrazed,unknown,animals/ha,0,nematode,Aphelenchus,NA,NA,abundance,mean,18,fungivores,average/100g dry soil across 3 sampling dates,,,,,
1304,5,2007; 2008,,ungrazed,unknown,animals/ha,0,nematode,Aprutides,NA,NA,abundance,mean,1,fungivores,average/100g dry soil across 3 sampling dates,,,,,
1304,5,2007; 2008,,ungrazed,unknown,animals/ha,0,nematode,Ditylenchus,NA,NA,abundance,mean,22.1,fungivores,average/100g dry soil across 3 sampling dates,,,,,
1304,5,2007; 2008,,ungrazed,unknown,animals/ha,0,nematode,Psilenchus,NA,NA,abundance,mean,3.7,fungivores,average/100g dry soil across 3 sampling dates,,,,,
1304,5,2007; 2008,,ungrazed,unknown,animals/ha,0,nematode,Ecphyadophora,NA,NA,abundance,mean,0,fungivores,average/100g dry soil across 3 sampling dates,,,,,
1304,5,2007; 2008,,ungrazed,unknown,animals/ha,0,nematode,Diptherophora,NA,NA,abundance,mean,0.1,fungivores,average/100g dry soil across 3 sampling dates,,,,,
1304,5,2007; 2008,,ungrazed,unknown,animals/ha,0,nematode,Tylencholaimus,NA,NA,abundance,mean,19.3,fungivores,average/100g dry soil across 3 sampling dates,,,,,
1304,5,2007; 2008,,ungrazed,unknown,animals/ha,0,nematode,Mononchus,NA,NA,abundance,mean,0.2,predatory,average/100g dry soil across 3 sampling dates,,,,,
1304,5,2007; 2008,,ungrazed,unknown,animals/ha,0,nematode,Mylonchulus,NA,NA,abundance,mean,0.6,predatory,average/100g dry soil across 3 sampling dates,,,,,
1304,5,2007; 2008,,ungrazed,unknown,animals/ha,0,nematode,Labronema,NA,NA,abundance,mean,0.1,predatory,average/100g dry soil across 3 sampling dates,,,,,
1304,5,2007; 2008,,ungrazed,unknown,animals/ha,0,nematode,Discolaimus,NA,NA,abundance,mean,0,predatory,average/100g dry soil across 3 sampling dates,,,,,
1304,5,2007; 2008,,ungrazed,unknown,animals/ha,0,nematode,Pungentus,NA,NA,abundance,mean,0.1,omnivores,average/100g dry soil across 3 sampling dates,,,,,
1304,5,2007; 2008,,ungrazed,unknown,animals/ha,0,nematode,Quadsianematidae,NA,NA,abundance,mean,0.2,omnivores,average/100g dry soil across 3 sampling dates,,,,,
1304,5,2007; 2008,,ungrazed,unknown,animals/ha,0,nematode,Eudorylaimus,NA,NA,abundance,mean,3.4,omnivores,average/100g dry soil across 3 sampling dates,,,,,
1304,5,2007; 2008,,ungrazed,unknown,animals/ha,0,nematode,Other dorylaimids,NA,NA,abundance,mean,1,omnivores,average/100g dry soil across 3 sampling dates,,,,,
1304,5,2007; 2008,,ungrazed,unknown,animals/ha,0,nematode,Mesodorylaimus,NA,NA,abundance,mean,18.4,omnivores,average/100g dry soil across 3 sampling dates,,,,,
1304,5,2007; 2008,,ungrazed,unknown,animals/ha,0,nematode,Aporcelaimidae,NA,NA,abundance,mean,0.7,omnivores,average/100g dry soil across 3 sampling dates,,,,,
1304,5,2007; 2008,,ungrazed,unknown,animals/ha,0,nematode,Dorylaimus,NA,NA,abundance,mean,0.7,omnivores,average/100g dry soil across 3 sampling dates,,,,,
1304,5,2007; 2008,,ungrazed,unknown,animals/ha,0,nematode,Prodorylaimus,NA,NA,abundance,mean,1.1,omnivores,average/100g dry soil across 3 sampling dates,,,,,
1304,5,2007; 2008,,ungrazed,unknown,animals/ha,0,nematode,Tylenchus,NA,NA,abundance,mean,53.5,plant-feeders/fungivores,average/100g dry soil across 3 sampling dates,,,,,
1304,5,2007; 2008,,ungrazed,unknown,animals/ha,0,nematode,Filenchus,NA,NA,abundance,mean,45.1,plant-feeders/fungivores,average/100g dry soil across 3 sampling dates,,,,,
1304,5,2007; 2008,,ungrazed,unknown,animals/ha,0,nematode,Paratylenchus,NA,NA,abundance,mean,1.9,plant-feeders/fungivores,average/100g dry soil across 3 sampling dates,,,,,
1304,5,2007; 2008,,ungrazed,unknown,animals/ha,0,nematode,Gracilacus,NA,NA,abundance,mean,2.7,plant-feeders/fungivores,average/100g dry soil across 3 sampling dates,,,,,
1304,5,2007; 2008,,ungrazed,unknown,animals/ha,0,nematode,Pratylenchus,NA,NA,abundance,mean,24.8,plant-feeders/fungivores,average/100g dry soil across 3 sampling dates,,,,,
1304,5,2007; 2008,,ungrazed,unknown,animals/ha,0,nematode,Hoplolaimus,NA,NA,abundance,mean,0.4,plant-feeders/fungivores,average/100g dry soil across 3 sampling dates,,,,,
1304,5,2007; 2008,,ungrazed,unknown,animals/ha,0,nematode,Helicotylenchus,NA,NA,abundance,mean,22.2,plant-feeders/fungivores,average/100g dry soil across 3 sampling dates,,,,,
1304,5,2007; 2008,,ungrazed,unknown,animals/ha,0,nematode,Tylenchorhynchus,NA,NA,abundance,mean,5.9,plant-feeders/fungivores,average/100g dry soil across 3 sampling dates,,,,,
1304,5,2007; 2008,,ungrazed,unknown,animals/ha,0,nematode,Hoplotylus,NA,NA,abundance,mean,0.9,plant-feeders/fungivores,average/100g dry soil across 3 sampling dates,,,,,
